115,18,32.1415,-42.7616,2
116,18,32.5572,-42.9517,2
117,18,32.9703,-43.1431,2
118,18,33.3811,-43.336,2
119,18,33.7894,-43.5304,2
120,18,34.1952,-43.7269,2
121,18,34.5981,-43.9252,2
122,18,34.9984,-44.1254,2
123,18,35.3957,-44.3282,2
124,18,35.7904,-44.5329,2
125,18,36.1826,-44.7397,2
126,18,36.5719,-44.9492,2
127,18,36.9575,-45.1607,2
128,18,37.34,-45.3743,2
129,18,37.7204,-45.5911,2
130,18,38.0983,-45.81,2
131,18,38.4739,-46.0314,2
132,18,38.8468,-46.2554,2
133,18,39.217,-46.4826,2
134,18,39.5843,-46.713,2
135,18,39.9495,-46.9462,2
136,18,40.3124,-47.1822,2
137,18,40.673,-47.4203,2
138,18,41.0313,-47.6601,2
139,18,41.387,-47.9018,2
1252,40,32.1087,-37.8819,2
1253,40,32.566,-38.0548,2
1254,40,33.0219,-38.227,2
1255,40,33.4763,-38.3991,2
1256,40,33.9299,-38.571,2
1257,40,34.3818,-38.7424,2
1258,40,34.8341,-38.913,2
1259,40,35.2863,-39.083,2
1260,40,35.7364,-39.2527,2
1261,40,36.185,-39.4211,2
1262,40,36.6318,-39.5884,2
1263,40,37.0766,-39.7546,2
1264,40,37.5187,-39.9183,2
1265,40,37.9582,-40.0806,2
1266,40,38.3951,-40.2424,2
1267,40,38.8299,-40.4028,2
1268,40,39.2616,-40.5614,2
1269,40,39.6909,-40.7186,2
1270,40,40.1168,-40.8743,2
1271,40,40.5401,-41.0286,2
1272,40,40.9605,-41.182,2
1273,40,41.3776,-41.3353,2
1274,40,41.7918,-41.4875,2
1275,40,42.2027,-41.6389,2
1276,40,42.6108,-41.7892,2
1277,40,43.0155,-41.9388,2
1278,40,43.4178,-42.0882,2
1279,40,43.8175,-42.2377,2
1280,40,44.2145,-42.3874,2
1281,40,44.6078,-42.5374,2
1282,40,44.9979,-42.6874,2
1283,40,45.3852,-42.8392,2
1284,40,45.7675,-42.993,2
1285,40,46.1455,-43.1483,2
1286,40,46.5197,-43.3051,2
1287,40,46.891,-43.4633,2
1288,40,47.2586,-43.6233,2
1289,40,47.6216,-43.7856,2
1290,40,47.9804,-43.9503,2
1942,56,32.3295,-43.4641,2
1943,56,32.6984,-43.5957,2
1944,56,33.0664,-43.729,2
1945,56,33.4335,-43.8638,2
1946,56,33.7988,-43.9997,2
1947,56,34.1625,-44.1373,2
1948,56,34.5234,-44.277,2
1949,56,34.8835,-44.4185,2
1950,56,35.2415,-44.5623,2
1951,56,35.5987,-44.7081,2
1952,56,35.9554,-44.8562,2
1953,56,36.311,-45.0065,2
1954,56,36.6649,-45.1586,2
1955,56,37.0179,-45.3133,2
1956,56,37.3693,-45.4702,2
1957,56,37.7188,-45.6303,2
1958,56,38.0659,-45.7931,2
1959,56,38.4112,-45.9576,2
1960,56,38.7549,-46.125,2
1961,56,39.096,-46.2941,2
1962,56,39.4358,-46.4665,2
1963,56,39.7747,-46.6418,2
1964,56,40.1106,-46.8195,2
1965,56,40.4454,-47.0008,2
1966,56,40.7772,-47.1858,2
1967,56,41.1068,-47.3744,2
1968,56,41.4351,-47.5664,2
1969,56,41.7618,-47.7604,2
1970,56,42.086,-47.9581,2
2115,60,32.369,-43.0919,2
