317,17,78.7724,-72.9834,1
318,17,79.0039,-72.7983,1
319,17,79.2363,-72.6164,1
320,17,79.4699,-72.4379,1
321,17,79.7044,-72.263,1
322,17,79.9399,-72.0915,1
498,18,78.1696,-72.8776,0
499,18,78.3485,-72.7409,0
500,18,78.5299,-72.6053,0
501,18,78.7138,-72.4708,0
502,18,78.9008,-72.3375,0
503,18,79.0914,-72.2056,0
504,18,79.2851,-72.0747,0
505,18,79.4812,-71.9444,0
506,18,79.6803,-71.8153,0
507,18,79.8822,-71.6872,0
600,20,79.5209,-72.7952,1
601,20,79.8238,-72.5722,1
715,22,78.9229,-72.6654,0
716,22,79.3071,-72.2872,0
717,22,79.6937,-71.9122,0
1788,47,78.2153,-72.8721,1
1789,47,78.4369,-72.7289,1
1790,47,78.6613,-72.5875,1
1791,47,78.8885,-72.4484,1
1792,47,79.1185,-72.3121,1
1793,47,79.3507,-72.1786,1
1794,47,79.5856,-72.048,1
1795,47,79.8229,-71.9199,1
2272,60,77.9296,-72.9443,1
2273,60,78.0275,-72.8633,1
2274,60,78.1282,-72.7817,1
2275,60,78.2309,-72.699,1
2276,60,78.3361,-72.6158,1
2277,60,78.4432,-72.5319,1
2278,60,78.5529,-72.4473,1
2279,60,78.6646,-72.3621,1
2280,60,78.7787,-72.2767,1
2281,60,78.8946,-72.1909,1
2282,60,79.0127,-72.105,1
2283,60,79.1331,-72.0185,1
2284,60,79.2559,-71.9319,1
2285,60,79.3809,-71.8451,1
2286,60,79.5081,-71.7578,1
2287,60,79.6372,-71.6704,1
2288,60,79.7689,-71.5826,1
2289,60,79.903,-71.4946,1
2327,65,77.9426,-72.9941,0
2328,65,78.1196,-72.8466,0
2329,65,78.3016,-72.6997,0
2330,65,78.4881,-72.5545,0
2331,65,78.6792,-72.4106,0
2332,65,78.8734,-72.2674,0
2333,65,79.0701,-72.1255,0
2334,65,79.2698,-71.9864,0
2335,65,79.4722,-71.8496,0
2336,65,79.6771,-71.7161,0
2337,65,79.884,-71.5848,0
2572,67,78.0424,-72.9883,1
2573,67,78.1782,-72.8856,1
2574,67,78.3184,-72.7824,1
2575,67,78.4625,-72.6785,1
2576,67,78.6112,-72.5734,1
2577,67,78.764,-72.4678,1
2578,67,78.9209,-72.3618,1
2579,67,79.0818,-72.2553,1
2580,67,79.2467,-72.1482,1
2581,67,79.4151,-72.0409,1
2582,67,79.5876,-71.9335,1
2583,67,79.7642,-71.8262,1
2584,67,79.9449,-71.719,1
2642,70,72.4481,-72.8811,1
2643,70,72.555,-72.7258,1
2644,70,72.6644,-72.5694,1
2645,70,72.7761,-72.4125,1
2646,70,72.8906,-72.2544,1
2647,70,73.0079,-72.0959,1
2648,70,73.1273,-71.9364,1
2649,70,73.2492,-71.7755,1
2650,70,73.3743,-71.6141,1
2651,70,73.5028,-71.4518,1
2652,70,73.6371,-71.2911,1
2653,70,73.777,-71.1315,1
2654,70,73.923,-70.9723,1
2655,70,74.0744,-70.8139,1
2656,70,74.2303,-70.6549,1
2657,70,74.3891,-70.4951,1
2658,70,74.5533,-70.3359,1
2659,70,74.7226,-70.1775,1
2660,70,74.8954,-70.0184,1
2762,72,77.7928,-72.9536,1
2763,72,77.8741,-72.8682,1
2764,72,77.9583,-72.7813,1
2765,72,78.0452,-72.6924,1
2766,72,78.1344,-72.6018,1
2767,72,78.2259,-72.5093,1
2768,72,78.3196,-72.4154,1
2769,72,78.4153,-72.3204,1
2770,72,78.5131,-72.2242,1
2771,72,78.6131,-72.127,1
2772,72,78.7155,-72.0285,1
2773,72,78.819,-71.9284,1
2774,72,78.9248,-71.8267,1
2775,72,79.0344,-71.7251,1
2776,72,79.1481,-71.6234,1
2777,72,79.2641,-71.5202,1
2778,72,79.3824,-71.4154,1
2779,72,79.5035,-71.3089,1
2780,72,79.6272,-71.2012,1
2781,72,79.7533,-71.0921,1
2782,72,79.8826,-70.9821,1
4489,110,77.2335,-72.9504,0
4490,110,77.3034,-72.8816,0
4491,110,77.3755,-72.8114,0
4492,110,77.4498,-72.7404,0
4493,110,77.5267,-72.6688,0
4494,110,77.606,-72.5964,0
4495,110,77.6881,-72.5236,0
4496,110,77.7725,-72.4499,0
4497,110,77.8601,-72.3759,0
4498,110,77.9506,-72.3007,0
4499,110,78.0442,-72.225,0
4500,110,78.1409,-72.149,0
4501,110,78.24,-72.0731,0
4502,110,78.3428,-71.9973,0
4503,110,78.4485,-71.9219,0
4504,110,78.5569,-71.8464,0
4505,110,78.6665,-71.7705,0
4506,110,78.7779,-71.6933,0
4507,110,78.8921,-71.6165,0
4508,110,79.0093,-71.5409,0
4509,110,79.13,-71.4658,0
4510,110,79.2542,-71.3917,0
4511,110,79.381,-71.3183,0
4512,110,79.5108,-71.2461,0
4513,110,79.6431,-71.1741,0
4514,110,79.7775,-71.1025,0
4515,110,79.9117,-71.0275,0
4565,120,79.2332,-72.9826,1
4566,120,79.4136,-72.8625,1
4567,120,79.5953,-72.7448,1
4568,120,79.7784,-72.6295,1
4569,120,79.9629,-72.517,1
4999,126,77.5089,-72.99,1
5000,126,77.5573,-72.9369,1
5001,126,77.6065,-72.8832,1
5002,126,77.6562,-72.8292,1
5003,126,77.7064,-72.7749,1
5004,126,77.7571,-72.7205,1
5005,126,77.809,-72.6659,1
5006,126,77.8617,-72.611,1
5007,126,77.9153,-72.5564,1
5008,126,77.9699,-72.5015,1
5009,126,78.0252,-72.4461,1
5010,126,78.0815,-72.3896,1
5011,126,78.1383,-72.3325,1
5012,126,78.1971,-72.2747,1
5013,126,78.2578,-72.2161,1
5014,126,78.3201,-72.156,1
5015,126,78.3848,-72.0945,1
5016,126,78.4516,-72.031,1
5017,126,78.5208,-71.9657,1
5018,126,78.593,-71.8983,1
5019,126,78.6676,-71.8289,1
5020,126,78.745,-71.7575,1
5021,126,78.8263,-71.6844,1
5022,126,78.9119,-71.6102,1
5023,126,79.0017,-71.5346,1
5024,126,79.0943,-71.4561,1
5025,126,79.1901,-71.374,1
5026,126,79.2896,-71.2895,1
5027,126,79.3925,-71.2022,1
5028,126,79.4988,-71.113,1
5029,126,79.6085,-71.0218,1
5030,126,79.721,-70.9293,1
5031,126,79.8372,-70.8353,1
5032,126,79.957,-70.7396,1
5073,130,78.4734,-72.957,1
5074,130,78.6653,-72.8412,1
5075,130,78.862,-72.7261,1
5076,130,79.0627,-72.6113,1
5077,130,79.2675,-72.4969,1
5078,130,79.4765,-72.383,1
5079,130,79.6902,-72.2694,1
5080,130,79.9087,-72.1573,1
5124,133,78.6069,-72.9729,1
5125,133,78.799,-72.8311,1
5126,133,78.9932,-72.6902,1
5127,133,79.1898,-72.5503,1
5128,133,79.3898,-72.4115,1
5129,133,79.5924,-72.2731,1
5130,133,79.7978,-72.1359,1
6317,157,74.1974,-72.8407,1
6318,157,74.4372,-72.6398,1
6319,157,74.6802,-72.4419,1
6320,157,74.9257,-72.247,1
6321,157,75.1731,-72.0551,1
6322,157,75.4221,-71.8661,1
6323,157,75.6725,-71.6793,1
6324,157,75.9242,-71.4953,1
6325,157,76.1784,-71.3151,1
6326,157,76.4351,-71.1393,1
6327,157,76.692,-70.9651,1
6328,157,76.9498,-70.7927,1
6329,157,77.2086,-70.6223,1
6330,157,77.4678,-70.454,1
6331,157,77.7271,-70.2878,1
6332,157,77.9913,-70.1204,1
6597,170,77.7652,-72.9971,1
6598,170,77.8834,-72.921,1
6599,170,78.0043,-72.8439,1
6600,170,78.1288,-72.7669,1
6601,170,78.2563,-72.6889,1
6602,170,78.3867,-72.6107,1
6603,170,78.5199,-72.5315,1
6604,170,78.6569,-72.4519,1
6605,170,78.7971,-72.3714,1
6606,170,78.9401,-72.2903,1
6607,170,79.0858,-72.2082,1
6608,170,79.2346,-72.1252,1
6609,170,79.3872,-72.0421,1
6610,170,79.5429,-71.958,1
6611,170,79.7017,-71.8729,1
6612,170,79.864,-71.7867,1
7076,179,76.8338,-72.9732,1
7077,179,76.8936,-72.9018,1
7078,179,76.9541,-72.8303,1
7079,179,77.0155,-72.7588,1
7080,179,77.0776,-72.6869,1
7081,179,77.1405,-72.6144,1
7082,179,77.2041,-72.5416,1
7083,179,77.2689,-72.4686,1
7084,179,77.334,-72.3951,1
7085,179,77.4001,-72.3208,1
7086,179,77.4669,-72.2464,1
7087,179,77.5348,-72.1707,1
7088,179,77.604,-72.0941,1
7089,179,77.6748,-72.0171,1
7090,179,77.7473,-71.9397,1
7091,179,77.8215,-71.862,1
7092,179,77.8962,-71.7829,1
7093,179,77.9706,-71.7018,1
7094,179,78.0453,-71.6194,1
7095,179,78.1206,-71.5361,1
7096,179,78.1978,-71.4531,1
7097,179,78.2761,-71.37,1
7098,179,78.3556,-71.2866,1
7099,179,78.4364,-71.2034,1
7100,179,78.5186,-71.1205,1
7101,179,78.6012,-71.0368,1
