0,2,84.3821,-69.4747,1
1,2,84.5787,-69.3829,1
2,2,84.7795,-69.2884,1
3,2,84.9843,-69.1918,1
4,2,85.1918,-69.092,1
5,2,85.4013,-68.989,1
6,2,85.6133,-68.8833,1
7,2,85.8283,-68.7754,1
8,2,86.0447,-68.6654,1
9,2,86.2637,-68.5538,1
10,2,86.4848,-68.4401,1
11,2,86.7071,-68.3242,1
12,2,86.9309,-68.2064,1
13,2,87.1565,-68.0867,1
14,2,87.383,-67.965,1
15,2,87.6102,-67.8417,1
16,2,87.8381,-67.7162,1
17,2,88.0666,-67.5885,1
18,2,88.2964,-67.4593,1
19,2,88.5267,-67.3282,1
20,2,88.757,-67.1943,1
21,2,88.9876,-67.0578,1
22,2,89.2182,-66.9192,1
23,2,89.449,-66.7781,1
24,2,89.6796,-66.6346,1
25,2,89.9097,-66.4882,1
146,9,77.7152,-66.0305,1
147,9,78.0174,-66.0779,1
148,9,78.3218,-66.1208,1
149,9,78.6277,-66.1594,1
150,9,78.9346,-66.1934,1
151,9,79.2424,-66.2222,1
152,9,79.551,-66.2464,1
153,9,79.861,-66.2659,1
154,9,80.172,-66.2807,1
155,9,80.4839,-66.29,1
156,9,80.797,-66.2942,1
157,9,81.111,-66.2935,1
158,9,81.4257,-66.288,1
159,9,81.7411,-66.2774,1
160,9,82.0567,-66.2615,1
161,9,82.3731,-66.2409,1
162,9,82.6899,-66.2152,1
163,9,83.0072,-66.1848,1
164,9,83.3245,-66.15,1
165,9,83.6427,-66.1105,1
166,9,83.9607,-66.0666,1
167,9,84.2788,-66.018,1
197,15,79.4116,-71.9706,0
198,15,79.5467,-71.8641,0
199,15,79.6851,-71.7563,0
200,15,79.8271,-71.6476,0
201,15,79.973,-71.538,0
202,15,80.123,-71.4274,0
203,15,80.2772,-71.316,0
204,15,80.436,-71.2042,0
205,15,80.5986,-71.0923,0
206,15,80.7655,-70.9797,0
207,15,80.9369,-70.8666,0
208,15,81.1159,-70.7505,0
209,15,81.2981,-70.6348,0
210,15,81.4846,-70.5198,0
211,15,81.6745,-70.4057,0
212,15,81.8684,-70.2915,0
213,15,82.0663,-70.1781,0
214,15,82.2688,-70.0654,0
215,15,82.4741,-69.9529,0
216,15,82.683,-69.8413,0
217,15,82.8949,-69.73,0
218,15,83.1095,-69.6197,0
219,15,83.3267,-69.5108,0
220,15,83.5458,-69.4028,0
221,15,83.7657,-69.2954,0
222,15,83.9859,-69.1896,0
223,15,84.2073,-69.0846,0
224,15,84.4293,-68.9802,0
225,15,84.6524,-68.8772,0
226,15,84.8764,-68.7749,0
227,15,85.1012,-68.6731,0
228,15,85.3261,-68.5724,0
229,15,85.5511,-68.4721,0
230,15,85.7757,-68.3726,0
231,15,86.0013,-68.2736,0
232,15,86.2266,-68.1742,0
233,15,86.452,-68.0754,0
234,15,86.6769,-67.9764,0
235,15,86.9014,-67.877,0
236,15,87.1258,-67.7771,0
237,15,87.3499,-67.6768,0
238,15,87.5741,-67.576,0
239,15,87.798,-67.4754,0
240,15,88.0217,-67.3737,0
241,15,88.2462,-67.2708,0
242,15,88.4713,-67.167,0
243,15,88.6968,-67.0623,0
244,15,88.9229,-66.956,0
245,15,89.1494,-66.8481,0
246,15,89.3767,-66.7389,0
247,15,89.6043,-66.628,0
248,15,89.8317,-66.5151,0
1347,33,75.119,-67.0236,1
1348,33,75.4231,-67.0956,1
1349,33,75.7297,-67.1634,1
1350,33,76.0381,-67.2265,1
1351,33,76.349,-67.2849,1
1352,33,76.6616,-67.3384,1
1353,33,76.976,-67.3867,1
1354,33,77.2915,-67.4307,1
1355,33,77.6085,-67.47,1
1356,33,77.9268,-67.5045,1
1357,33,78.2468,-67.5345,1
1358,33,78.5676,-67.5598,1
1359,33,78.8901,-67.5805,1
1360,33,79.2136,-67.5968,1
1361,33,79.5386,-67.6082,1
