57,17,75.2164,-75.4126,1
62,17,75.9112,-74.7211,1
67,17,76.6767,-74.0223,1
72,17,77.5061,-73.3271,1
256,22,75.0918,-76.0836,1
261,22,76.1699,-74.8718,1
266,22,77.3448,-73.6755,1
589,29,75.6834,-75.8165,1
594,29,75.9152,-75.5324,1
599,29,76.2032,-75.2061,1
604,29,76.5421,-74.8446,1
609,29,76.9328,-74.4488,1
614,29,77.3857,-74.0194,1
619,29,77.9086,-73.5445,1
624,29,78.52,-73.0466,1
1489,54,71.9031,-75.2343,1
1494,54,71.9838,-75.0947,1
1499,54,72.0473,-74.98,1
1504,54,72.0961,-74.8898,1
1509,54,72.1294,-74.8274,1
1514,54,72.1433,-74.7896,1
1519,54,72.1522,-74.777,1
1524,54,72.1525,-74.7798,1
1529,54,72.1525,-74.7832,1
1534,54,72.1557,-74.7871,1
1539,54,72.1552,-74.7865,1
1544,54,72.155,-74.7875,1
1549,54,72.1558,-74.7895,1
1554,54,72.1578,-74.7897,1
1559,54,72.1528,-74.7863,1
1564,54,72.1466,-74.7818,1
1569,54,72.1481,-74.779,1
1574,54,72.1546,-74.7793,1
1579,54,72.1563,-74.7815,1
1584,54,72.1544,-74.7835,1
1589,54,72.1555,-74.7845,1
1594,54,72.1573,-74.7875,1
1599,54,72.1583,-74.7883,1
1604,54,72.1576,-74.7873,1
1609,54,72.1546,-74.7825,1
1614,54,72.1542,-74.7769,1
1619,54,72.1539,-74.7774,1
1624,54,72.1518,-74.7818,1
1629,54,72.15,-74.7833,1
1634,54,72.1547,-74.7853,1
1639,54,72.1574,-74.7852,1
1644,54,72.1586,-74.7825,1
1649,54,72.1592,-74.7827,1
1654,54,72.1595,-74.7845,1
1659,54,72.1605,-74.786,1
1664,54,72.1601,-74.786,1
1669,54,72.1603,-74.7847,1
1674,54,72.1582,-74.784,1
1679,54,72.1587,-74.7822,1
1684,54,72.1603,-74.7774,1
1689,54,72.1624,-74.7747,1
1694,54,72.1726,-74.7584,1
1699,54,72.1931,-74.7181,1
1704,54,72.2316,-74.6556,1
1709,54,72.2816,-74.569,1
1714,54,72.3432,-74.4652,1
1719,54,72.4087,-74.3585,1
1724,54,72.4689,-74.2523,1
1729,54,72.526,-74.1495,1
1734,54,72.588,-74.0434,1
1739,54,72.6705,-73.9124,1
1744,54,72.7849,-73.7317,1
1749,54,72.946,-73.4794,1
1754,54,73.1672,-73.1452,1
2003,64,75.7238,-75.7745,1
2008,64,75.9811,-75.4597,1
2013,64,76.2256,-75.1697,1
2018,64,76.459,-74.8976,1
2023,64,76.691,-74.6344,1
2028,64,76.9304,-74.3715,1
2033,64,77.1945,-74.0923,1
2038,64,77.5021,-73.7778,1
2043,64,77.8775,-73.4178,1
2048,64,78.3281,-73.0124,1
2493,78,75.2439,-76.0537,1
2498,78,75.3584,-75.8939,1
2503,78,75.4721,-75.7422,1
2508,78,75.5811,-75.6019,1
2513,78,75.6802,-75.4722,1
2518,78,75.766,-75.3552,1
2523,78,75.8406,-75.2566,1
2528,78,75.9037,-75.1757,1
2533,78,75.9587,-75.1127,1
2538,78,76.0001,-75.0625,1
2543,78,76.0337,-75.0191,1
2548,78,76.0609,-74.9847,1
2553,78,76.0791,-74.955,1
2558,78,76.0976,-74.9299,1
2563,78,76.1157,-74.9096,1
2568,78,76.1349,-74.8849,1
2573,78,76.1564,-74.8579,1
2578,78,76.1802,-74.8252,1
2583,78,76.2103,-74.7887,1
2588,78,76.2388,-74.7504,1
2593,78,76.2677,-74.7156,1
2598,78,76.2914,-74.6866,1
2603,78,76.3088,-74.6629,1
2608,78,76.3223,-74.6466,1
2613,78,76.3298,-74.6364,1
2618,78,76.3303,-74.6312,1
2623,78,76.3302,-74.6304,1
2628,78,76.3297,-74.6332,1
2633,78,76.3274,-74.6365,1
2638,78,76.3278,-74.6373,1
2643,78,76.3286,-74.6376,1
2648,78,76.3317,-74.6368,1
2653,78,76.3333,-74.6352,1
2658,78,76.3322,-74.6305,1
2663,78,76.3302,-74.6254,1
2668,78,76.3343,-74.6197,1
2673,78,76.3457,-74.6117,1
2678,78,76.3581,-74.6,1
2683,78,76.3675,-74.5835,1
2688,78,76.375,-74.5681,1
2693,78,76.3789,-74.5571,1
2698,78,76.3983,-74.5481,1
2703,78,76.419,-74.5398,1
2708,78,76.4383,-74.5259,1
2713,78,76.4522,-74.5033,1
2718,78,76.4661,-74.4735,1
2723,78,76.4846,-74.4394,1
2728,78,76.515,-74.4014,1
2733,78,76.5561,-74.3513,1
2738,78,76.6052,-74.291,1
2743,78,76.6707,-74.2184,1
2748,78,76.7526,-74.1307,1
2753,78,76.8502,-74.027,1
2758,78,76.9615,-73.9069,1
2763,78,77.0871,-73.7708,1
2768,78,77.2416,-73.6139,1
2773,78,77.4226,-73.4348,1
2778,78,77.6321,-73.2347,1
2783,78,77.8784,-73.0144,1
3131,101,75.3176,-75.5915,1
3136,101,76.0014,-74.8992,1
3141,101,76.7606,-74.1892,1
3146,101,77.5809,-73.4823,1
3197,102,75.01,-75.7876,1
3202,102,75.8052,-74.8809,1
3207,102,76.7132,-73.977,1
3212,102,77.7309,-73.0971,1
3250,105,75.1075,-75.9417,1
3255,105,75.9632,-75.0633,1
3260,105,76.9165,-74.1813,1
3265,105,77.9527,-73.3315,1
3305,106,76.263,-74.8908,1
3310,106,77.2603,-73.8827,1
3499,112,74.7108,-75.7274,1
3504,112,74.7636,-75.6416,1
3509,112,74.8352,-75.5356,1
3514,112,74.9251,-75.4072,1
3519,112,75.0362,-75.241,1
3524,112,75.1812,-75.0297,1
3529,112,75.3698,-74.7676,1
3534,112,75.6095,-74.4463,1
3539,112,75.9035,-74.0619,1
3544,112,76.2626,-73.6179,1
3549,112,76.6981,-73.1094,1
4454,124,75.1917,-75.9447,0
4459,124,75.701,-75.3838,0
4464,124,76.2502,-74.8283,0
4469,124,76.8305,-74.2936,0
4474,124,77.4476,-73.7856,0
4479,124,78.121,-73.2878,0
4730,131,75.3584,-75.9934,1
4735,131,75.431,-75.902,1
4740,131,75.5086,-75.8265,1
4745,131,75.5751,-75.7564,1
4750,131,75.6367,-75.6992,1
4755,131,75.6911,-75.6498,1
4760,131,75.7403,-75.602,1
4765,131,75.7842,-75.5578,1
4770,131,75.8216,-75.5191,1
4775,131,75.8535,-75.4891,1
4780,131,75.8797,-75.4662,1
4785,131,75.9007,-75.4502,1
4790,131,75.9133,-75.436,1
4795,131,75.9223,-75.4225,1
4800,131,75.9287,-75.4133,1
4805,131,75.9319,-75.4114,1
4810,131,75.9334,-75.41,1
4815,131,75.9409,-75.4054,1
4820,131,75.9531,-75.392,1
4825,131,75.9788,-75.3674,1
4830,131,76.0198,-75.3268,1
4835,131,76.0782,-75.2683,1
4840,131,76.1608,-75.1911,1
4845,131,76.2676,-75.0892,1
4847,136,71.4516,-74.036,1
4850,131,76.4031,-74.9604,1
4852,136,71.8954,-73.3257,1
4855,131,76.5779,-74.7928,1
4860,131,76.805,-74.5723,1
4865,131,77.1008,-74.2939,1
4870,131,77.477,-73.9541,1
4875,131,77.9464,-73.5506,1
4880,131,78.5201,-73.0846,1
4934,139,75.6897,-76.0505,1
4939,139,76.2934,-75.3594,1
4944,139,76.9784,-74.6442,1
4949,139,77.7383,-73.9248,1
4954,139,78.5777,-73.2092,1
4972,140,72.4357,-73.5852,1
5106,143,76.2512,-75.7937,1
5111,143,76.9295,-75.07,1
5116,143,77.6935,-74.3222,1
5121,143,78.5425,-73.5652,1
5501,149,76.1888,-75.1943,1
5506,149,77.706,-73.7503,1
6532,171,75.3128,-75.8872,1
6537,171,75.3733,-75.8101,1
6542,171,75.4344,-75.7393,1
6547,171,75.4868,-75.6746,1
6552,171,75.5355,-75.6178,1
6557,171,75.5733,-75.5733,1
6562,171,75.6019,-75.5395,1
6567,171,75.6226,-75.5162,1
6572,171,75.6351,-75.5049,1
6577,171,75.6389,-75.5019,1
6582,171,75.6369,-75.5013,1
6587,171,75.6343,-75.4995,1
6592,171,75.6318,-75.4984,1
6597,171,75.6347,-75.4939,1
6602,171,75.6422,-75.4822,1
6607,171,75.6604,-75.4578,1
6612,171,75.6997,-75.4075,1
6617,171,75.7822,-75.3082,1
6622,171,75.9325,-75.1396,1
6627,171,76.1663,-74.879,1
6632,171,76.4962,-74.5207,1
6637,171,76.9351,-74.0645,1
6642,171,77.4977,-73.5179,1
6687,175,75.9011,-75.4836,1
6692,175,76.5483,-74.8198,1
6697,175,77.2797,-74.1254,1
6702,175,78.096,-73.4145,1
6746,177,76.1592,-75.4591,1
6751,177,76.9155,-74.7277,1
6756,177,77.7489,-74.0126,1
6761,177,78.6609,-73.3242,1
6788,179,75.337,-75.8737,1
6793,179,76.2107,-75.0147,1
6798,179,77.179,-74.1576,1
6803,179,78.2416,-73.3354,1
6852,181,76.3439,-75.4071,1
6857,181,77.3712,-74.5504,1
6862,181,78.4626,-73.7178,1
7002,190,76.0194,-75.3216,1
7007,190,77.0677,-74.4255,1
7012,190,78.2061,-73.5517,1
8290,211,75.4425,-75.5772,0
8295,211,75.892,-75.0524,0
8300,211,76.2545,-74.6373,0
8305,211,76.507,-74.3581,0
8310,211,76.64,-74.2093,0
8315,211,76.6797,-74.1647,0
8320,211,76.6771,-74.1718,0
8325,211,76.6674,-74.1815,0
8330,211,76.6608,-74.1876,0
8335,211,76.656,-74.1908,0
8340,211,76.6569,-74.1925,0
8345,211,76.6662,-74.1858,0
8350,211,76.6994,-74.1489,0
8355,211,76.781,-74.0594,0
8360,211,76.9353,-73.9016,0
8365,211,77.1885,-73.6643,0
8370,211,77.5492,-73.3444,0
8441,217,75.6735,-75.5698,1
8446,217,76.203,-75.0261,1
8451,217,76.8096,-74.4353,1
8456,217,77.4931,-73.809,1
8461,217,78.267,-73.1523,1
9105,230,75.4797,-75.7676,1
9110,230,76.1178,-75.1015,1
9115,230,76.8198,-74.4403,1
9120,230,77.5687,-73.8126,1
9125,230,78.3491,-73.2316,1
9158,231,76.079,-75.7817,1
9163,231,76.7745,-74.9845,1
9168,231,77.5272,-74.1815,1
9173,231,78.3369,-73.3892,1
9587,236,75.411,-75.8903,1
9592,236,76.5183,-74.7279,1
9597,236,77.6984,-73.5788,1
10084,251,74.6736,-75.9842,1
10089,251,75.4212,-75.0321,1
10094,251,76.2674,-74.0528,1
10099,251,77.2027,-73.0742,1
10285,254,74.7434,-76.7332,2
10290,254,75.3939,-76.076,2
10295,254,76.154,-75.3088,2
10300,254,76.9959,-74.473,2
10305,254,77.8919,-73.6514,2
10423,258,75.6902,-75.6838,1
10428,258,76.7533,-74.646,1
10433,258,77.9136,-73.6082,1
11118,274,71.7527,-74.548,1
11123,274,72.8398,-73.1988,1
11228,276,75.5399,-75.5647,1
11233,276,76.5384,-74.6847,1
11238,276,77.6004,-73.8441,1
11243,276,78.718,-73.0646,1
12502,312,74.3706,-76.454,0
12507,312,74.7153,-76.1789,0
12512,312,75.053,-75.832,0
12517,312,75.3655,-75.4727,0
12522,312,75.5987,-75.2009,0
12527,312,75.7375,-75.0353,0
12532,312,75.8076,-74.9578,0
12537,312,75.8392,-74.9278,0
12542,312,75.8479,-74.9154,0
12547,312,75.8545,-74.9133,0
12552,312,75.8525,-74.9134,0
12557,312,75.844,-74.9124,0
12562,312,75.8436,-74.9127,0
12567,312,75.8545,-74.9081,0
12572,312,75.8763,-74.8902,0
12577,312,75.9036,-74.857,0
12582,312,75.9407,-74.8139,0
12587,312,75.9765,-74.7716,0
12592,312,76.0039,-74.7361,0
12597,312,76.028,-74.7153,0
12602,312,76.0413,-74.7076,0
12607,312,76.0482,-74.7091,0
12612,312,76.0506,-74.7113,0
12617,312,76.0499,-74.7114,0
12622,312,76.048,-74.7121,0
12627,312,76.0455,-74.71,0
12632,312,76.0442,-74.7071,0
12637,312,76.0461,-74.7074,0
12642,312,76.0424,-74.7068,0
12647,312,76.0416,-74.7094,0
12652,312,76.0395,-74.7125,0
12657,312,76.0392,-74.721,0
12662,312,76.0385,-74.7299,0
12667,312,76.0363,-74.7349,0
12672,312,76.0326,-74.7307,0
12677,312,76.0343,-74.7239,0
12682,312,76.0393,-74.7111,0
12687,312,76.0529,-74.6956,0
12692,312,76.0705,-74.6814,0
12697,312,76.0852,-74.6725,0
12702,312,76.089,-74.6658,0
12707,312,76.0869,-74.6625,0
12712,312,76.0838,-74.6627,0
12717,312,76.0859,-74.6601,0
12722,312,76.0966,-74.6504,0
12727,312,76.1188,-74.627,0
12732,312,76.1567,-74.5942,0
12737,312,76.2058,-74.5433,0
12742,312,76.27,-74.4764,0
12747,312,76.352,-74.3938,0
12752,312,76.4507,-74.2909,0
12757,312,76.572,-74.166,0
12762,312,76.7259,-74.0109,0
12767,312,76.9224,-73.8232,0
12772,312,77.1749,-73.5925,0
12777,312,77.5037,-73.3195,0
12782,312,77.9067,-73.007,0
12822,317,74.858,-76.6532,2
12827,317,75.2933,-76.3103,2
12832,317,75.8226,-75.8702,2
12837,317,76.4755,-75.2872,2
12842,317,77.2056,-74.6455,2
12847,317,77.9578,-74.0042,2
12852,317,78.7182,-73.3775,2
12885,320,74.7893,-76.6423,0
12890,320,75.3313,-76.1379,0
12895,320,76.0014,-75.4819,0
12900,320,76.7534,-74.7526,0
12905,320,77.5425,-74.0281,0
12910,320,78.3554,-73.34,0
12966,324,74.7356,-76.4807,1
12971,324,74.8382,-76.3624,1
12976,324,74.9304,-76.2549,1
12981,324,75.0104,-76.1601,1
12986,324,75.0763,-76.0803,1
12991,324,75.128,-76.0138,1
12996,324,75.1634,-75.9675,1
13001,324,75.1767,-75.9499,1
13006,324,75.177,-75.9436,1
13011,324,75.175,-75.9402,1
13016,324,75.1713,-75.9395,1
13021,324,75.1692,-75.9389,1
13026,324,75.1651,-75.9384,1
13031,324,75.1617,-75.9374,1
13036,324,75.1606,-75.9367,1
13041,324,75.1593,-75.9365,1
13046,324,75.1589,-75.9386,1
13051,324,75.1581,-75.9391,1
13056,324,75.1581,-75.9408,1
13061,324,75.1575,-75.9412,1
13066,324,75.1565,-75.9414,1
13071,324,75.1553,-75.9404,1
13076,324,75.1536,-75.9408,1
13081,324,75.1521,-75.9417,1
13086,324,75.1497,-75.9421,1
13091,324,75.1522,-75.9397,1
13096,324,75.1615,-75.9309,1
13099,329,70.1061,-75.6157,2
13101,324,75.1798,-75.916,1
13104,329,70.3376,-75.2683,2
13106,324,75.2016,-75.8904,1
13109,329,70.6688,-74.7283,2
13111,324,75.2381,-75.8469,1
13114,329,71.1343,-73.9715,2
13116,324,75.2927,-75.7799,1
13119,329,71.7108,-73.1029,2
13121,324,75.3664,-75.6902,1
13126,324,75.4646,-75.5687,1
13131,324,75.5948,-75.4089,1
13136,324,75.7609,-75.2063,1
13141,324,75.9765,-74.9503,1
13146,324,76.2515,-74.6426,1
13151,324,76.5945,-74.2842,1
13152,330,70.5453,-75.2322,1
13156,324,77.0101,-73.8758,1
13157,330,70.8369,-74.6996,1
13161,324,77.5031,-73.4268,1
13162,330,71.2247,-74.0217,1
13167,330,71.6775,-73.2657,1
13216,332,75.6304,-75.2503,1
13221,332,76.3064,-74.5165,1
13226,332,77.0926,-73.7887,1
13231,332,77.9811,-73.0813,1
13332,334,75.5721,-75.6083,1
13337,334,75.9428,-75.1715,1
13342,334,76.3755,-74.7077,1
13347,334,76.8759,-74.2189,1
13352,334,77.4478,-73.7192,1
13357,334,78.0907,-73.2137,1
13386,336,74.8566,-76.7229,0
13391,336,75.188,-76.3631,0
13396,336,75.6271,-75.8921,0
13401,336,76.1877,-75.2967,0
13406,336,76.8345,-74.6522,0
13411,336,77.5593,-74.0046,0
13416,336,78.3623,-73.372,0
13442,337,74.6411,-76.4349,0
13447,337,75.2141,-75.8008,0
13452,337,75.9376,-75.0137,0
13457,337,76.7707,-74.1761,0
13462,337,77.6901,-73.3537,0
13586,339,75.5599,-75.5046,2
13591,339,76.0922,-74.9435,2
13596,339,76.7179,-74.3486,2
13601,339,77.433,-73.7302,2
13606,339,78.2416,-73.0981,2
13701,341,75.5847,-75.9961,1
13706,341,75.6476,-75.9163,1
