152,19,92.9839,-17.2306,1
153,19,92.919,-17.3504,1
154,19,92.8538,-17.4708,1
155,19,92.7884,-17.5915,1
156,19,92.7227,-17.7118,1
157,19,92.6578,-17.8314,1
158,19,92.5933,-17.9498,1
159,19,92.5296,-18.0665,1
160,19,92.4667,-18.1808,1
161,19,92.4047,-18.2929,1
162,19,92.3439,-18.4023,1
163,19,92.2843,-18.5092,1
164,19,92.226,-18.6135,1
165,19,92.1692,-18.7151,1
166,19,92.114,-18.8142,1
167,19,92.0599,-18.9102,1
338,24,89.8412,-16.3636,1
339,24,89.7667,-16.4734,1
340,24,89.6883,-16.5851,1
341,24,89.6073,-16.6996,1
342,24,89.5244,-16.8164,1
343,24,89.4389,-16.9351,1
344,24,89.3501,-17.055,1
345,24,89.259,-17.177,1
346,24,89.1656,-17.3002,1
347,24,89.0692,-17.4247,1
348,24,88.9701,-17.5506,1
349,24,88.8689,-17.6778,1
350,24,88.7652,-17.806,1
351,24,88.6596,-17.935,1
352,24,88.551,-18.0643,1
353,24,88.4398,-18.1942,1
354,24,88.3258,-18.3244,1
355,24,88.2097,-18.455,1
356,24,88.0907,-18.5853,1
357,24,87.9697,-18.7161,1
358,24,87.8471,-18.8473,1
359,24,87.7227,-18.9784,1
420,25,89.5537,-16.0066,1
421,25,89.4335,-16.2093,1
422,25,89.3098,-16.4139,1
423,25,89.1827,-16.6197,1
424,25,89.0519,-16.8259,1
425,25,88.9179,-17.032,1
426,25,88.7805,-17.2376,1
427,25,88.6402,-17.4426,1
428,25,88.4977,-17.6465,1
429,25,88.3533,-17.8493,1
430,25,88.2064,-18.0498,1
431,25,88.0581,-18.249,1
432,25,87.9077,-18.4468,1
433,25,87.7557,-18.6431,1
434,25,87.6016,-18.8372,1
725,36,89.6974,-16.4109,2
726,36,89.5371,-16.6525,2
727,36,89.3724,-16.8952,2
728,36,89.2029,-17.1378,2
729,36,89.0298,-17.38,2
730,36,88.8528,-17.6205,2
731,36,88.6716,-17.8587,2
732,36,88.4876,-18.0949,2
733,36,88.3,-18.3284,2
734,36,88.1089,-18.5587,2
735,36,87.9146,-18.7856,2
827,41,89.536,-16.1454,1
828,41,89.4104,-16.3413,1
829,41,89.281,-16.5396,1
830,41,89.1482,-16.74,1
831,41,89.0116,-16.9418,1
832,41,88.8724,-17.1448,1
833,41,88.7306,-17.3484,1
834,41,88.5866,-17.5524,1
835,41,88.4409,-17.7569,1
836,41,88.2932,-17.962,1
837,41,88.1437,-18.167,1
838,41,87.9921,-18.3717,1
839,41,87.8376,-18.576,1
840,41,87.6808,-18.7802,1
841,41,87.5227,-18.9837,1
894,43,89.3557,-16.2398,1
895,43,89.2162,-16.4211,1
896,43,89.0726,-16.6047,1
897,43,88.9251,-16.7902,1
898,43,88.7738,-16.9766,1
899,43,88.6197,-17.1631,1
900,43,88.4627,-17.349,1
901,43,88.3034,-17.5356,1
902,43,88.1409,-17.7227,1
903,43,87.9761,-17.9094,1
904,43,87.8096,-18.0966,1
905,43,87.6423,-18.2841,1
906,43,87.4745,-18.4723,1
907,43,87.3042,-18.6597,1
908,43,87.1318,-18.8455,1
1536,57,89.4687,-16.0637,1
1537,57,89.3234,-16.2752,1
1538,57,89.1743,-16.4884,1
1539,57,89.022,-16.7019,1
1540,57,88.867,-16.915,1
1541,57,88.709,-17.127,1
1542,57,88.5485,-17.3385,1
1543,57,88.3855,-17.5482,1
1544,57,88.2202,-17.7564,1
1545,57,88.0523,-17.9627,1
1546,57,87.8819,-18.1666,1
1547,57,87.7091,-18.3681,1
1548,57,87.5344,-18.5667,1
1549,57,87.3571,-18.7629,1
1550,57,87.1776,-18.9562,1
1644,59,89.2222,-15.903,1
1645,59,89.0483,-16.1379,1
1646,59,88.8706,-16.3751,1
1647,59,88.6887,-16.6133,1
1648,59,88.5042,-16.8524,1
1649,59,88.3172,-17.0922,1
1650,59,88.1281,-17.3314,1
1651,59,87.9362,-17.5692,1
1652,59,87.7412,-17.8054,1
1653,59,87.5439,-18.0403,1
1654,59,87.3443,-18.2732,1
1655,59,87.142,-18.5038,1
1656,59,86.9381,-18.7325,1
1657,59,86.7321,-18.9588,1
1817,62,89.0446,-16.2567,2
1818,62,88.8537,-16.4838,2
1819,62,88.6585,-16.7134,2
1820,62,88.4592,-16.9441,2
1821,62,88.2565,-17.175,2
1822,62,88.0509,-17.406,2
